# Constructed from biom file																														
#OTU ID	C021-S239-L001	C022-S245-L001	C002-S256-L001	C003-S262-L001	C001-S250-L001	C041-S228-L001	C011-S268-L001	C023-S251-L001	C043-S240-L001	C052-S252-L001	C051-S246-L001	C053-S258-L001	C042-S234-L001	C031-S257-L001	C012-S227-L001	C013-S233-L001	T011-S235-L001	C033-S269-L001	W011-S259-L001	T021-S241-L001	W012-S265-L001	T041-S253-L001	T031-S247-L001	W021-S271-L001	C061-S264-L001	C063-S229-L001	W031-S236-L001	W022-S230-L001	C062-S270-L001	W032-S242-L001
ea4b0218408b21fb0ef3c7e730b4e75c	0	0	0	0	0	5	0	0	2	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1
a44e67bedc2758f6566c83f110aee254	0	0	0	0	0	5	1	1	6	0	4	0	0	0	0	17	0	1	0	0	0	0	0	0	2	0	0	0	0	0
10af00fa40cfad9cf1780f764b9d65ed	0	0	0	0	0	5	0	27	4	0	0	0	0	2	3	21	0	8	0	0	0	0	0	2	0	0	0	7	0	0
bd203af136641103e34b15f167accaf4	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0
e22161a44f807764555e6af0b7dfd484	0	0	0	0	0	5	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
289ec1ed74de514e899a1fc40d2813cc	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0
24a152438f1424668a82bca36cdb4cd4	0	0	0	0	0	5	0	8	14	0	9	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0
538a45d67397c25dfc5693faa82e6731	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	3
d6f9fb040558b2478744242f4a071aed	0	0	0	0	0	5	0	0	3	11	0	38	35	0	0	84	0	22	1	0	0	0	0	0	0	0	0	11	135	2
6648bb41c426b4f404cf30c44adf081e	0	0	0	0	0	5	0	1	5	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	1	0	0
a86fe7fb8c20205b02441be3980b8943	0	0	0	0	0	5	0	8	0	1	1	0	0	1	1	2	0	11	0	0	0	0	0	0	2	0	0	3	0	0
2a65caf3b26163a84f7755ce62c60e6a	0	0	0	0	0	5	0	0	3	26	0	34	0	0	0	8	0	67	0	0	1	0	0	1	2	0	3	8	34	8
6821fcd06a6ddf0c8d2910024177e719	0	0	0	0	0	5	0	0	10	10	0	10	0	0	0	2	0	82	0	0	1	0	0	7	7	17	0	14	5	2
d22e0f22b60fc90c1ad6b51db719efd7	0	0	0	0	0	5	0	14	13	0	0	0	0	1	0	10	0	15	0	0	0	0	0	1	10	0	0	0	0	0
b4ab21e163557ef74997d79fd19aa981	0	0	0	0	0	5	0	0	1	0	7	0	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0
35b1230fce01a961e4703cd6a0f472bf	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
aa5d77643ed2dd05fc44ee85da591552	0	0	0	0	0	5	4	7	9	10	0	12	0	0	0	18	0	34	23	0	0	0	0	21	0	0	11	38	0	100
4cf4d46c48a78ccb99ded1e52b9ae3bb	0	0	0	0	0	5	0	2	3	0	2	0	0	36	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0
7a034eb5564a6e3681459b9989bb8677	0	0	0	0	0	5	0	2	3	3	1	0	0	0	0	0	0	3	0	0	0	0	0	1	3	0	2	2	0	0
7a51f552b135b0c2fcabf2bd75957b0c	0	0	0	0	0	5	0	7	11	0	1	0	0	0	6	8	0	2	0	0	0	0	0	0	4	0	0	0	0	0
5f3b778528f15a2c4849fb04074e921f	0	0	0	0	0	5	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439ecd6a78c56e102969a5165e006f2	0	0	0	0	0	5	0	0	1	3	0	6	0	0	0	3	0	6	1	0	1	0	0	1	0	0	0	11	7	5
53aad462e8dc67fc5b55bda9e0335cbf	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2	7	0	0	0	0	5	1	0	3	10	5	2
f5aeb4c263cdfd7e9697a739b55909aa	0	0	0	0	0	5	16	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
0c51eed2a607843734475727bc2734ff	0	0	0	0	0	5	0	0	51	0	4	5	0	0	0	1	0	10	0	0	0	0	0	0	33	6	0	1	0	0
52716b5b238132dae1780b72594c273d	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0
7b674bb97b955890fe3068d1687998b8	0	0	0	0	0	4	1	15	62	1	9	0	0	0	3	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
54953f455eb096009b1815df1538bc00	0	0	0	0	0	4	0	0	0	1	0	2	0	0	1	0	0	15	0	0	1	0	0	0	0	0	0	0	11	0
a55021131a1a394466dec077fdbb4b21	0	0	0	0	0	4	0	0	1	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	1	1	0
d2d16ad67b42a2a7f162297a69463de3	0	0	0	0	0	4	0	15	18	4	1	8	0	0	1	16	0	34	0	0	0	0	0	0	11	0	0	6	0	0
65ab6dab8310ca29a7626d82f6c31f4e	0	0	0	0	0	4	0	1	0	2	0	8	0	1	2	1	0	2	0	0	0	0	0	4	0	2	0	3	2	0
bc361211b122ab3387bda1c284555b6a	0	0	0	0	0	4	0	0	3	14	4	37	0	0	0	0	0	14	6	0	6	0	0	26	11	0	6	36	14	12
6dc63cf2dd52f5ee658a1b8ad2d12e7b	0	0	0	0	0	4	0	10	1	0	25	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
22bb794874096908cda359aa3f3f69a5	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0
e646a5ea23bab103e36d2e132f960695	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0
1a043e361febd750ff5e492fcc57be3b	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0
4a17f046795ccfd684f7a290dd7139b1	0	0	0	0	0	4	0	2	6	11	0	4	0	0	0	16	0	9	0	0	0	0	0	1	6	0	0	1	0	0
fde227d6a810c938b0073f2ae2d9e568	0	0	0	0	0	4	0	6	0	1	0	0	0	0	1	2	0	23	0	0	0	0	0	0	0	0	1	0	0	0
d05f12731bc9cd07aff0fc9636e76054	0	0	0	0	0	4	0	0	0	0	0	0	0	15	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
6d99386072f031343e0ac84a160bce71	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
913b2740fdbcbe2c4642c8d07ecf9f3c	0	0	0	0	0	4	0	0	16	2	12	2	0	0	0	0	0	46	0	0	0	0	0	0	1	0	0	0	0	0
2208a65fd8935739c8e10cc7abcbb401	0	0	0	0	0	4	0	6	3	0	1	1	0	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1e6752a2ec0f66620f86c9109b899a0b	0	0	0	0	0	4	2	6	0	1	1	0	0	4	1	0	0	1	0	0	1	0	0	0	1	0	0	0	8	0
50e73dcbde4cc24134e541be6eb6afcb	0	0	0	0	0	4	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	2	0	0
a74668fff0acefba929a82e6dad9307a	0	0	0	0	0	4	0	2	8	1	0	0	1	6	0	0	0	3	0	0	0	0	0	0	0	1	0	24	0	0
715d0defd145f676ec74d65b332e4374	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	9	0	0	0	0	0
04d6f6451ec744f5f5f51f9ad524280b	0	0	0	0	0	4	0	0	0	1	0	9	0	0	0	0	0	0	2	0	3	0	0	3	0	0	0	2	6	3
a0bb84d5260d33b9d439ff3e5c193177	0	0	0	0	0	4	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7747ceb36e79a15685ab5b08858b9165	0	0	0	0	0	4	0	0	7	6	0	2	0	0	0	0	0	0	0	0	1	0	0	5	0	0	3	0	12	9
877b60e3b5b781edd6b6633871ba87b3	0	0	0	0	0	4	0	6	9	21	3	27	1	0	0	0	0	34	4	0	2	0	0	11	14	0	2	14	4	1
a16e2618ab3a940a93c55c71ce342c64	0	0	0	0	0	4	0	0	7	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
f794f9c0432ad2fc70f702cab81f114f	0	0	0	0	0	4	0	0	5	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
858ee95f40dc51d5a61d9ca008dd0f9e	0	0	0	0	0	4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
c9cc742210267bd87738929fac1dcf20	0	0	0	0	0	4	0	0	8	0	0	5	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	3	0	0
b76f925abad8f4d2b397f69c469492d7	0	0	0	0	0	4	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
451cfe1b1b9a2bcf675e357be86535f8	0	0	0	0	0	4	9	0	3	120	24	34	2	2	2	52	0	0	1	0	0	0	0	0	75	0	8	16	0	5
d197d0d2cffa7346e33547fc105c8e8a	0	0	0	0	0	4	0	2	8	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	4	0	0
0aa562e0f940789ec0048f6fab85f782	0	0	0	0	0	4	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	3	8	3	0	0	0
b4c2d9d52a3f5ea80d447ad25ff13cc5	0	0	0	0	0	4	0	0	14	5	0	3	0	0	0	0	0	11	10	0	20	0	0	4	0	0	1	6	0	3
ca2f5ca244de080755fb27cd333c5587	0	0	0	0	0	4	0	1	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
a5f7044b5aaacf164d303ee061f853bb	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	2	0	0
51bfdbbd79e9e7c10bded9b7e978befc	0	0	0	0	0	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	7	1	3
6f1b2d361f78778e7d1f39af4e35cd91	0	0	0	0	0	4	0	0	5	3	1	1	0	0	2	2	0	5	0	0	0	0	0	6	2	0	2	0	2	1
f9ca58c1f8d37a1aeca7b98b26b6d6fc	0	0	0	0	0	4	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	9	9	0
a975fce9fb20392dfd6814298f975e54	0	0	0	0	0	4	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
dca0b8115a3c2b6fb65316973ffd6328	0	0	0	0	0	4	0	2	4	1	2	0	0	0	0	3	0	5	0	0	0	0	0	0	6	0	0	4	0	0
4d2dbd0a67a066f2584d07b21a463699	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	53	0	0	1	0
b56ce290e17fa6e4ce6b047380473a06	0	0	0	0	0	4	0	1	3	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
90cd9a3c0d92bae2784258252d3ee9b2	0	0	0	0	0	4	0	0	7	1	1	1	0	0	0	21	0	5	1	0	2	0	0	8	2	1	2	3	7	3
206572321f0d6d4808da6a8093e1d94d	0	0	0	0	0	4	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
44a213d154250e47b61b11b8933ea908	0	0	0	0	0	4	0	0	23	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	56	0	0	0	0	0
0c91b104c20342c95edc5027d2ec7918	0	0	0	0	0	4	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cb15eaa748ac4301ddea5a1f295662d	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	2	0	5	0	0	8	0	0	1	0	0	1	3	0	0
f4bb3e7b764d669c38b240cd53d510ed	0	0	0	0	0	4	0	0	7	0	0	0	0	3	1	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0
e04933510e94927ac0a8018fc0375c8f	0	0	0	0	0	4	0	6	1	1	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0
b1b5c533a3ea1af1614a921aca47b558	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0	0
dda3dadadaee2340c674e631db5253a8	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	3	0	0
976a8e945534a4a844405faccfd91cbf	0	0	0	0	0	4	0	0	2	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	19	0	0	1	0	0
b5663db5aa57aae317f5cbf60b5d3559	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
578fd48385789888aa9439b2b728dc94	0	0	0	0	0	4	0	0	2	1	0	10	0	0	0	0	0	0	10	0	22	0	0	25	0	0	15	25	55	29
cae0c31e19633104174fd0db46b69bb5	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61bfc4019bbe9f3409ffae4dc13048d8	0	0	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	2	6	0	0	0	0	0
3a0b20fd1951e663ef1f850176726952	0	0	0	0	0	4	0	5	2	0	2	2	0	20	0	1	0	11	0	0	0	0	0	0	6	6	1	0	3	0
23c0f568e17c7ae552915726943b9ace	0	0	0	0	0	4	0	0	4	4	0	12	3	0	0	8	0	30	15	0	15	0	0	0	0	0	0	6	1	0
827468a290777cc8b7e9256f3d8d117b	0	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	2	0	4	0	0	0	1	0	0	1	0	0
7e90af91e7cc908f5dd1b5a0023c9d9c	0	0	0	0	0	4	0	4	11	1	1	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0
020ca33227cc4ae41c00bdae09254cde	0	0	0	0	0	4	0	34	10	2	13	6	0	0	6	31	0	16	0	0	1	0	0	0	44	1	3	0	3	2
3df733b2e20498e18c3ca24cd5f9d9a5	0	0	0	0	0	4	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0
1a1a2b1bb985dc00e40e7e9348129f3c	0	0	0	0	0	4	0	0	0	4	1	9	0	0	0	6	3	13	0	0	0	0	0	0	0	0	0	6	1	1
bc6a1720a8af98f2700df9b2979e8c2b	0	0	0	0	0	4	4	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ef94fb9c1618082baae844fb239aba5e	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	1	2	0	0	3	0	0
5c488738eb0dca3f8383b5519fa8b388	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a01897637dfeeb1702ed75575bc0c244	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	3	0	2	0	0	2	0	1	0	1	0	0
a98e061628171ee48ed9193055503625	0	0	0	0	0	4	0	1	3	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9a8a3245ad28aa5a9be87b1946d12c4e	0	0	0	0	0	4	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	31	151	0	0	0	0
dbe148b9ab619041620124aced7535d0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	13	0	0	2	0	0	0	0	0	0	0	0	0
7d2c3b206c2a6ed6bb0397e45e156bab	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0
6cb3cb662ad4aba3cf64d86ab132b5be	0	0	0	0	0	4	0	0	3	6	0	1	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	1	2	0
22ee380f8895915c29dc238af07573b8	0	0	0	0	0	3	0	0	0	11	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	1	0
50b4ff5c61a2cbc7d2d78c0fc74e6aa9	0	0	0	0	0	3	0	0	5	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4	0
356efaf220e9b9a7d9e3602716b282e9	0	0	0	0	0	3	0	14	14	0	1	3	0	0	0	0	0	14	0	0	0	0	0	1	1	0	0	0	0	0
2caca22557a990db8efe75beb93127cf	0	0	0	0	0	3	0	0	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dad5c1a2d3329827146e0ee7f11da01e	0	0	0	0	0	3	5	2	2	0	4	2	0	0	13	1	0	0	0	0	2	0	0	2	0	3	1	0	2	3
4b63b8fdfdfcc37cc1161f5a825acd14	0	0	0	0	0	3	0	0	1	6	0	17	0	0	0	1	0	9	0	0	0	0	0	6	0	0	0	13	11	3
125ebe3d5aad45085433a5dbd971fd35	0	0	0	0	0	3	0	0	2	16	2	15	2	0	0	0	0	0	0	0	5	0	0	9	4	22	23	5	18	65
e279804892e243e7376e8f9c167c3ea9	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	1
42e74d8c1e9aff6c757f6afade25bed9	0	0	0	0	0	3	0	0	7	46	0	62	5	0	0	21	0	43	0	0	0	0	0	5	0	0	4	32	13	15
19c939faa45347a2a4afe81bbd584588	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	7	1
f577d6c1ad92c67cb6ad91ddd6b452ed	0	0	0	0	0	3	0	4	43	0	15	0	0	0	0	0	0	6	0	0	0	0	0	0	76	0	1	0	0	0
95e3fee46e82798a6533d84b0ba2a869	0	0	0	0	0	3	0	0	0	0	0	11	539	0	0	5	0	0	0	0	0	0	0	1	0	0	0	4	0	0
93f66a4c9fc6a87980d6d14f69a17b1c	0	0	0	0	0	3	9	10	0	19	0	1	30	0	5	7	0	2	1	0	2	0	0	1	13	4	1	18	12	11
2d716dadfbdd43328626926a91003334	0	0	0	0	0	3	0	0	3	0	0	9	0	0	0	0	0	44	2	0	1	0	0	12	0	0	2	10	9	1
01595c28a5daf8c80e5b7ab2593dbb13	0	0	0	0	0	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
704be77201f68cd985f5ad1168e0e29d	0	0	0	0	0	3	0	0	22	0	4	14	0	0	0	0	0	36	0	0	0	0	0	5	1	4	0	9	11	0
6beefa02a16f8b2d1aad0b20559ed287	0	0	0	0	0	3	2	1	0	12	4	37	21	0	0	2	0	0	2	0	0	0	0	13	0	0	0	55	0	1
0fd091d3d52b258d7fb9b7f1f89ad150	0	0	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9907fd74642edaf177a378eccd2444a	0	0	0	0	0	3	0	0	4	0	1	1	0	0	0	0	0	10	0	0	0	0	0	0	6	0	0	3	0	0
686012cd203a4fc66c1428c72510ea54	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
a256ef76f0761477c390c25c90bf265b	0	0	0	0	0	3	0	2	8	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
fa1d6805d124dc08dcbcd46112da401b	0	0	0	0	0	3	0	2	0	1	12	0	0	0	0	2	0	9	0	0	0	0	0	1	0	0	0	0	0	0
ac390c3379c1072e84d2f1562281b014	0	0	0	0	0	3	0	0	8	2	5	6	0	0	0	2	0	9	0	0	0	0	0	1	8	0	0	4	1	1
3511131de81862226a59515fad19c475	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0
3d092d9c89ff549dbceea24f634f2e8e	0	0	0	0	0	3	0	14	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dc58b5b15dd8e0af77f5aabe8b2ea77	0	0	0	0	0	3	0	0	1	3	0	1	0	0	0	5	0	3	0	0	0	0	0	2	0	0	0	11	0	2
3717455b11945edbb338ce534e82195d	0	0	0	0	0	3	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
99b2da41305da58bf41ee5a39dd465f2	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
f8dbb27e6e7571f007163cdd5b8d1963	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	39	0	0	0	0	0	0	0	0	3	0	0	0	0	0
be37e82a110521249a8981a1d6527845	0	0	0	0	0	3	0	0	0	3	0	15	0	0	0	0	0	0	2	0	4	0	0	17	0	0	1	18	2	0
a58fd988756db04d93f41dcf8254ea91	0	0	0	0	0	3	0	0	0	1	0	6	0	5	0	0	0	6	0	0	0	0	0	1	14	0	0	3	0	0
dda52d85407bca84a0091fa2d03aab77	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0
cdc6ae06e31052c80caf81e4dc2db0c2	0	0	0	0	0	3	0	2	1	4	0	0	0	0	0	0	0	4	0	0	3	0	0	0	3	0	0	7	2	1
a41e02b1de6d27b0a0f0fc1e1e419081	0	0	0	0	0	3	0	3	0	1	0	0	0	0	0	0	0	34	8	0	6	0	0	11	0	0	2	3	9	2
6dc2a862e7f22614ddd0c6909af8cc55	0	0	0	0	0	3	3	0	9	2	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2
e91ceba183959ae8b86639355bcb48cc	0	0	0	0	0	3	6	0	19	3	2	2	0	0	1	3	0	7	0	0	0	0	0	0	7	21	0	7	3	0
32a2d4d32922b2cf8834d2cb566c1712	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1
7b22ca8c118ac80d2f318b4af2fcb4c6	0	0	0	0	0	3	0	4	3	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1f686b97f4aeee46816f93ee8bcc1873	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53accf6927df28fa090a8cfc20612698	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	4
67f9991d80374d90ab3f3ad291c9ad4b	0	0	0	0	0	3	0	0	5	11	0	66	0	0	0	0	0	1	3	0	17	0	0	48	7	0	18	34	42	11
28d821767ae3ee5ccfa563062fcd7d8f	0	0	0	0	0	3	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	7	0	0	4	5	0
acdf8236a0fb0664d7e7148017076dd3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
501dee39783dcf598fbb539c47bf2f0b	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	1	0	0
57203521c592993f53d8f699ecec5c91	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	20	7
4d52a64e1539f3b238ec497fe17e6a7b	0	0	0	0	0	3	0	2	2	15	2	8	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	5	17	1
609b51d82794487871d51b7dac1d2e50	0	0	0	0	0	3	0	15	5	0	0	0	0	0	8	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0
805fd8c047daa93a18b3bbdb8e51f3d1	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0
1504c1a517d602af5ab0fd57a04dae20	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	1	0	0
e1aa623bc4556fafa45660e6218eed90	0	0	0	0	0	3	0	0	6	6	0	30	0	0	0	10	0	0	4	0	14	0	0	2	0	0	5	19	82	24
8cf2ba0abdf7e4c322ca89ea56600ffa	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	1	0	5	0	0	6	0	0	1	30	1	1
8d742e3b4de3804e3977416d7ac17634	0	0	0	0	0	3	0	0	0	8	0	38	0	0	0	4	0	0	1	0	0	0	0	9	0	0	0	10	1	0
70d4f597e41cd4cd62f81f795d4cfe4e	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ee44252dab58cdd0af3993138ee8d6d1	0	0	0	0	0	3	0	3	5	0	1	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	6	0	2
c819db84c589cc38996c2c96bfe1aed8	0	0	0	0	0	3	0	0	5	22	5	16	0	0	0	1	0	49	1	0	1	0	0	4	9	0	1	14	5	2
035ab2ee792f8c137f801e94a8114959	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	7	0	2	0
12367f446b625dd55ea5050c1268f1ca	0	0	0	0	0	3	0	0	0	1	0	12	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	28	1
61ee435442a00569bcec72a065c9a057	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	4
655a4fd470c7e0d88eb73ddb2cfa2468	0	0	0	0	0	3	0	6	31	0	9	0	0	0	0	0	0	62	0	0	0	0	0	0	45	0	0	0	0	0
08f26903d592d69a8cc878f81cd7cf9a	0	0	0	0	0	3	0	31	0	0	0	0	41	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	0	0
2ee4bc07d028a78843c8cb11898f87cd	0	0	0	0	0	3	0	11	8	12	13	8	0	0	0	19	0	9	0	0	0	0	0	1	11	0	0	5	0	3
6898901448dcf0746df9517547bad61b	0	0	0	0	0	3	0	0	0	2	19	0	0	2	0	0	0	0	0	0	0	0	0	1	21	0	0	1	0	1
b0ed52c332657a2483099a3a8dc3a609	0	0	0	0	0	3	0	0	0	18	0	45	0	0	0	0	0	0	14	0	16	0	0	8	0	0	6	25	0	4
f8a55bb7940754ca9fefd329e793bea5	0	0	0	0	0	3	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
9b3a0b049bd2468d9f15d1b7913fa5e7	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	5	3	3
7debcaf909634ad46f6b1f7aa90c9fa4	0	0	0	0	0	3	0	0	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	1	1	0	1
5482f1b89946e8abc283cecedde2756c	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
574e2939cfddd46989250b0a30cec78f	0	0	0	0	0	3	0	3	0	0	1	0	0	2	0	3	0	4	0	0	0	0	0	1	6	7	0	0	2	2
18dd97d9f4b9bd74f92c577d3c55e437	0	0	0	0	0	3	0	0	14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
