Feature ID	Taxon	Confidence						
556e467401852617d72d6d6017398e62	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999979490501687
2420cc1ad718135e6a425bdf21201222	d__Bacteria	p__Acidobacteriota	c__Subgroup_25	o__Subgroup_25	f__Subgroup_25	g__Subgroup_25	s__	0.9999986049791186
84f4820cc6b8fb959e4d75463b6f2cf6	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	0.9998299828154424		
e4bfac4a03ffb101b4f537552bce9895	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__PAUC26f	f__PAUC26f	g__PAUC26f	s__	0.9924148525409369
ba2a45f5f616b7106b57901ad786a35b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9975674280993143
e2b3c3e64e5cb7416555a90b5a5c2218	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9992586357059476
09752c0cf1d7135d381fd5439e423501	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__	0.9754292065439101
351a1df0861542a56ab0fa6b8c9ef984	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9386967383997497
0b786a7cd08d8895ebf515e14eda4935	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__SJA-28	g__SJA-28	s__	0.9996287342069132
aa782a55f8cc7e707ae82bb6373d1b25	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9419864099021902
e95ce42375b674398ffdc4eebcb982bd	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9957033087195983
fa36e70fd580d32911bfb05477c2c648	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.999997277		
207d017ab2ea5fdea42dbe9cd22dae51	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__SC-I-84	s__	0.9999552302569327
452e6f74cf91ff54ad562bfd9a91ecb9	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__	0.9994385028515396
bc29918c492ac83a9f0b8b33c944ef95	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.99997297
871e777cb64e6b9c37c7be6053f87f01	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9877299860667146
fc0fe3e8070e1c9bec2bb638aa2b66e0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__uncultured	g__uncultured	s__	0.9986553418856248
708518f6f4868ee326a93b4b563f8e24	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9700108949394545
3758711f28995101e859351835a57cc0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__CCM19a	f__CCM19a	g__CCM19a	s__	0.9999853615436726
ee4cb2853daef42db90590ea191b7ab7	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Marmoricola	s__	0.997089405
cf515ffae447f7d630d33f33b7dcc1e0	d__Bacteria	p__GAL15	c__GAL15	o__GAL15	f__GAL15	g__GAL15	s__	0.9999882717022751
3a93204c7babafa17192e94ad02d8469	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__	0.9901669040608861
98d1fda5a3280b0fdc3c3121cfd6f502	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodomicrobiaceae	g__Rhodomicrobium	s__	0.994843882
49f45813c9f24298b10f74f75e181fb0	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.981488286
55c32ec719600922889eaa14733417a0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__A0839	g__A0839	s__	0.9999996120021037
c0ba3f94917a8d03bbab673d01dd27a5	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	g__uncultured	s__	0.9997576557821535
70befd53959c41701fa0dbb383da9c90	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__	0.9970572816177488
9731f420371143f5fdbe3d55f7b4def8	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	0.9998083925802196		
331c6c6b13ba5f0e3126d23f8d3002a3	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__OM27_clade	s__	0.9991515326598837
47d2f4862fcff62a73ca6bbbaa9489b8	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9780384710352398
fdc6453666073e80b69608d314c422fa	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9971229639801127
bd927e3e23f088b945dad6689f78183d	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	0.9998728750447352		
6bd17929cff3acd32ca6720803aacaa1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__uncultured	f__uncultured	g__uncultured	s__	0.9992899890798935
0f269991babf06db428ca4442a7b46d7	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.7536608743732303
b99808f8695f93860f26f6ed41d88eeb	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.861000209
4d0c5fbf133ab861f9690aecfbd30472	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__Hassallia	s__	0.9799955886736057
86e2b8d18a02c582831d3b7870624a8c	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9804951743596662
5852df5dfb8861af1dfe8df7b5c2e927	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8989859270294654
398e3dc3a43a4d49a40d54104497f04c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	0.9978877292829427		
242f67c842977578a45d7a5957a162a8	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__Rokubacteriales	g__Rokubacteriales	s__	0.9999995659987723
09fdfe74ddb84776f26f94e7a5e4f0dc	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Tistrellales	f__Geminicoccaceae	g__Candidatus_Alysiosphaera	s__	0.9995107588384904
8965d6d371b4150f3650ba6c56314f27	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9693700402258637
c09317d2f2e6f3d9018ce2d2ddd8779b	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	0.9999614005165312		
4911892b5b00b11436a3d57721879214	d__Bacteria	p__Armatimonadota	c__Chthonomonadetes	o__Chthonomonadales	f__Chthonomonadales	g__Chthonomonadales	s__	0.9999747016447119
2e0167116b086eb199c6119e8cd9ab89	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Rubinisphaeraceae	g__Planctomicrobium	s__	0.9998001784861574
c5f8c91da50ba0e982e2b8bd8ce15a98	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	0.9987321669951005		
1f617cdc67ed2fce16131078e4b9473f	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.8345781439738391
3bf4c58b0914dce14b66f89a8db49a51	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9950532297919449
0d3ae8d6e1deee1b475124d7493bb205	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.965602044
9e372bee861fb431d875ea9da0017553	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.889002624
5f880561d1271afe39bc5733029e3ce1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__	0.700107818
a591f2f574487907fdedf4aa48b75f7f	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.9874540366868796
b5d4f95be0774473faf246c2af94d6d5	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__uncultured	g__uncultured	s__	0.9862384462686564
1e73c6a48e2a81c61fe3e2f0c0d1e207	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.9998105108626729				
399604abb0feef7206e2b3248d06b6cf	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	0.914725247				
0206dbe0317a87601d9ef7fba06d9f5f	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__	0.9182336937217713
227c22274722d47756bf9575f112e91d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9932607835743641
fe979bac4a43b91167a73bc73b565ab3	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.7325057676594329
b8ccb9985d6bd3933d540af5bea4f6c4	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9811511301946908
1810cfa6190c8ed5a9952e5113c0115b	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9816619975500581
f0f1cbbcfd75467048bd94226f2df16e	d__Bacteria	p__Chloroflexi	c__TK10	o__TK10	f__TK10	g__TK10	s__	0.754937951
b3e5256c0b9747191d516c891c4f0aea	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9913940534135941
05ff52befff8c4ae74a87e5ed3970083	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9583950470579896
b11b7afe6748a0f9ab0636f124461c78	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	0.9985816603201696		
b6bfe9e9677bc582f70e49c2e6649180	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999989431620374		
0e6b98cee6f816fa789ca0b21ab3c938	d__Bacteria	p__Zixibacteria	c__Zixibacteria	o__Zixibacteria	f__Zixibacteria	g__Zixibacteria	s__	0.9697032436080479
c24185535b3321fafab493c80cfad858	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9498060169659164
cec0a94ccc5d709f07122d9c799b26e8	d__Bacteria	p__Desulfobacterota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.7661636573868842
3ae5a0f94788396617f0b07d143594f3	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.708873115
a01d5a3511bd1a94771bdbf2a550648b	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9999316068193435
d1651e9bea26bdb0787024f52f831aa0	d__Bacteria	p__Chloroflexi	c__KD4-96	o__KD4-96	f__KD4-96	g__KD4-96	s__	0.9999977521413227
32232a16be248ec92485c981fb3db668	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	s__	0.9981854257648284
bd97caa67d61a1fa9cca2cc65e01b78c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Terrimonas	s__	0.8428832694738483
30da1c78a2a2966130a3adf821e707fd	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__Tundrisphaera	s__	0.844807378
de88d081485205313daab950a162fb19	d__Bacteria	p__Chloroflexi	c__OLB14	o__OLB14	f__OLB14	g__OLB14	s__	0.9935093396141287
97df4558b27ec6c5af8c6718ed98f5c6	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus	s__	0.9621321834788621
c8e60225ebf8f89e75a9615ecd8f2cbf	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9033963883353827
dc6e19b911bbe05de370b61d44df3db4	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__	0.9991599940584852
1234f4db594da7d215c677a3f7daabf1	d__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__JG30-KF-CM66	f__JG30-KF-CM66	g__JG30-KF-CM66	s__	0.9852016091348674
891850f9d933ae4d16e5c197eb7b1cff	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9446934019607108
58195f72e52bbbb0ddd517243edee28a	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__	0.9995492503571504
8a851f7bc95deafea03831d3316a6397	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__	0.932270638
00677d851afae4b895aa0139da477f2d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9964137084347136
69685c954d9b1f904469f916eb6a923e	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__OM27_clade	s__	0.9972426982404933
bc6480a2bed8db9854d085107c4fb7b0	d__Bacteria	p__Acidobacteriota	c__Subgroup_25	o__Subgroup_25	f__Subgroup_25	g__Subgroup_25	s__	0.9999177628607341
d59448d22c69d2538795e731abaad623	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999650070976875		
f72b2ac8112eec285c9944212cb58dd7	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999932490110776
045c7e3c33a0cf9ac0a865e3fe0d4609	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	s__	0.9540092506212831
f28c5a783283827744bae135fb45beb3	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	g__JGI_0001001-H03	s__	0.9413464125542806
5df1549c8ec4acdd9f352861af949464	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9780451520557348
0aad1e2e1315954fc45ea06c5e896396	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9902028687193318
eaf5d1873d83d17309384cc6aad99b74	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Euzebyales	f__Euzebyaceae	g__uncultured	s__	0.9999580747696112
d3eee21d0aa6eded663920272be5700b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__uncultured	g__uncultured	s__	0.9992527566100855
5a78398af556ad989cb60990174de38c	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Methylomirabilales	f__Methylomirabilaceae	g__Sh765B-TzT-35	s__	0.9972003442148992
2161bacd7aa75f89751059011540457f	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Dongiales	f__Dongiaceae	g__Dongia	s__	0.9993813897853773
07f0ba97dfc72d71bcb6b917e4b70d67	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	0.8954301937006957		
de1a18620e24027d4a42a4f4ca869efc	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9778967055417174
b0def6d6ece97da5f94a56eedcb0110d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Fimbriiglobus	s__	0.852507257
e035c77789e800e2a422316abb902fa8	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__uncultured	s__	0.9808882691912877
2b21778f3a491050c3e10478f0a02c19	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__Nordella	s__	0.9999364885809602
364eba018865da874c5d1451c95076c0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Arenimonas	s__	0.9998970206978388
aceedd99f33eeef8830c9a54a50ed8e3	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__RBG-13-54-9	f__RBG-13-54-9	g__RBG-13-54-9	s__	0.9840155428339408
e6d4a0348ff4dac00e2c0cc899d1dc1e	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9977506939225895
2a0fe7c926449fa79e96f0eeca6526aa	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9979202227252718
cde54f950c2b8d63a83232b358508e8e	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriae	f__Acidobacteriae	g__Paludibaculum	s__	0.8731363995958847
82f02709730188aa19015c43bce5153e	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9990085771907397
1a1898e39b37884afb2f788b5bc50a8c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__mle1-7	s__	0.997171357
48021ae62cb4195e58038d7bccb79970	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.98934434
8d289e85b08d312556e7c88991907f60	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.8095916675592189
0bf1d7f91d58f42523c70e528b8b8aa2	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9969034948049921
05b05f092b8d7790d4f052fd7c023a48	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.991885946
b2c3581cae27d2858b5d632aeaaabe93	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Defluviicoccales	f__uncultured	g__uncultured	s__	0.7098204339670064
f7ccc8486f8df091c18b6fb72c28d3a3	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Zavarzinella	s__	0.9370402209106768
9a1d653f7a3836e0b3b3db77212200f9	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8820863993543439
f077bc442f5b60c51f61ed0dd816b104	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__uncultured	s__	0.8739589458532864
fc73282f89e1cd323ae63d8a3897db42	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__Rokubacteriales	g__Rokubacteriales	s__	0.9999999369772772
70d8cada67cb9202a651cd30f2717a61	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__uncultured	g__uncultured	s__	0.9538864497351875
29de3a65de2accc5e2af7c47b3b6e453	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.986710271
e6b11f14e845804790d4bec207033925	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__	0.8030181721273695
145fc653ce198ab08809c8ec35653952	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineae	f__Anaerolineae	g__Anaerolineae	s__	0.9998387667091804
6c2819ed171959f5f0e55b6818869a61	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9679474888410993
72fabbfc3ed2c302029d4de62b824151	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.990275211
a3595171d4b9b805d43624bf384e5897	d__Bacteria	p__Acidobacteriota	c__Subgroup_11	o__Subgroup_11	f__Subgroup_11	g__Subgroup_11	s__	0.9999322393887036
372746226f61d3b4423f592d8507f26b	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Paenisporosarcina	s__	0.7824077717972693
ad99e89af65b9a8dca8bb405fc3630f0	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9949342094523426
4d99dfcdb00e7722a18ecc16bf439e07	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__uncultured	s__	0.9992360718576018
7347335a1187acc618b2f6aff40140a6	d__Bacteria	p__Planctomycetota	c__Pla4_lineage	o__Pla4_lineage	f__Pla4_lineage	g__Pla4_lineage	s__	0.7190165869498109
0cf592cdb0124fda631fe5bd118ec5a1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9568208679188572
4b8a90f574ac6343d30f5f5e313d2560	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__uncultured	s__	0.9349221386483799
325c129dc094ac6f991de2c1b7741bb0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__	0.9635162386401499
81279c3d81b1007925aaeb2553366356	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__	0.9979501861124004
52733cde3fcec87f4a7d5d54679b12c1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9841487652272984
64672178c2d2972fea96a8c1057e814f	d__Bacteria	0.9999999894558902						
ac7b07d9516376a25a5da9e6cf4e5126	d__Bacteria	p__Acidobacteriota	c__Subgroup_25	o__Subgroup_25	f__Subgroup_25	g__Subgroup_25	s__	0.9999678941534046
913094bb9b7743fb3a2c17a940220946	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__TRA3-20	g__TRA3-20	s__	0.9996456563904176
6362c2b22702e365349b0928e28e42e7	d__Bacteria	p__Chloroflexi	c__TK10	o__TK10	f__TK10	g__TK10	s__	0.9999875311977491
bd793a45dcab425df13dc49c6285cd27	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999651812924881
150e41ee7fcea41d0ed8d22c91c8d8b5	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9997747263713284
1d7ac00806e4f5f823c36ddd1a14c19d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	0.9996196346522761		
6334751721799730ed12a8a63d85f6d2	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9436213342759698
e7c835fd243aca1ac71b2228ac48aeca	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9922215800025396
9c3542ac22edbe526c4f20b6e9f7ca5f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	0.9999238530868716		
2b0f0412b82382acb2517dcdd4f623c9	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__uncultured	s__	0.9847813928341448
9ef539a9238850bb092c401107b0bef7	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9055091071457904
b96aef493adef69681d17a47e53d8800	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.9958748769291691
317d9fb2080bd2581141a9736ac54138	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.8528828282175019
